,frame,xmin,xmax,ymin,ymax,score
997,BHVE_group3_3.png,281,325,277,321,0.0078125
998,BHVE_group3_3.png,287,331,163,328,0.0078125
999,BHVE_group3_3.png,-29,84,117,362,0.0078125
1000,BHVE_group1_1.png,306,328,124,217,0.02734375
1001,BHVE_group1_1.png,310,330,146,205,0.0234375
1002,BHVE_group1_1.png,7,69,320,325,0.015625
1003,BHVE_group1_1.png,320,329,165,216,0.015625
1004,BHVE_group1_1.png,289,334,318,326,0.015625
1005,BHVE_group1_1.png,268,330,111,218,0.01171875
1006,BHVE_group1_1.png,314,330,169,205,0.01171875
1007,BHVE_group1_1.png,254,316,320,325,0.01171875
1008,BHVE_group1_1.png,285,331,46,214,0.01171875
1009,BHVE_group1_1.png,298,333,96,211,0.01171875
1010,BHVE_group1_1.png,24,86,321,325,0.01171875
1011,BHVE_group1_1.png,305,329,306,325,0.01171875
1012,BHVE_group1_1.png,46,233,94,194,0.01171875
1013,BHVE_group1_1.png,310,328,77,202,0.01171875
1014,BHVE_group1_1.png,212,279,321,325,0.0078125
1015,BHVE_group1_1.png,236,326,58,219,0.0078125
1016,BHVE_group1_1.png,323,329,268,323,0.0078125
1017,BHVE_group1_1.png,323,330,194,247,0.0078125
1018,BHVE_group1_1.png,321,329,64,114,0.0078125
1019,BHVE_group1_1.png,281,331,133,259,0.0078125
1020,BHVE_group1_1.png,134,253,148,208,0.0078125
1021,BHVE_group1_1.png,256,324,153,210,0.0078125
1022,BHVE_group1_1.png,31,180,114,184,0.0078125
1023,BHVE_group1_1.png,0,42,320,326,0.0078125
1024,BHVE_group1_1.png,323,329,127,211,0.0078125
1025,BHVE_group7_1.png,11,116,56,296,0.0234375
1026,BHVE_group7_1.png,262,324,0,31,0.01953125
1027,BHVE_group7_1.png,58,143,52,286,0.01953125
1028,BHVE_group7_1.png,1,59,325,330,0.01953125
1029,BHVE_group7_1.png,289,335,323,331,0.01953125
1030,BHVE_group7_1.png,283,332,310,331,0.015625
1031,BHVE_group7_1.png,320,329,295,333,0.01171875
1032,BHVE_group7_1.png,314,331,309,332,0.01171875
1033,BHVE_group7_1.png,-2,34,325,332,0.01171875
1034,BHVE_group7_1.png,21,89,326,330,0.01171875
1035,BHVE_group7_1.png,304,329,311,330,0.01171875
1036,BHVE_group7_1.png,32,288,217,315,0.01171875
1037,BHVE_group7_1.png,3,46,21,95,0.0078125
1038,BHVE_group7_1.png,-3,49,314,331,0.0078125
1039,BHVE_group7_1.png,44,338,8,258,0.0078125
1040,BHVE_group7_1.png,323,329,159,240,0.0078125
1041,BHVE_group7_1.png,255,315,325,330,0.0078125
1042,BHVE_group7_1.png,323,329,262,324,0.0078125
1043,BHVE_group7_1.png,64,204,133,323,0.0078125
1044,BHVE_group7_1.png,313,335,316,335,0.0078125
1045,BHVE_group7_1.png,247,365,280,348,0.0078125
1046,BHVE_group7_1.png,73,280,287,328,0.0078125
1047,BHVE_group7_1.png,2,109,9,202,0.0078125
1048,BHVE_group7_1.png,0,42,-2,23,0.0078125
1049,BHVE_group7_1.png,154,317,7,308,0.0078125
1050,BHVE_group7_3.png,0,165,14,333,0.03125
1051,BHVE_group7_3.png,1,60,325,330,0.0234375
1052,BHVE_group7_3.png,34,289,2,329,0.01953125
1053,BHVE_group7_3.png,261,324,0,31,0.01953125
1054,BHVE_group7_3.png,289,337,323,330,0.01953125
1055,BHVE_group7_3.png,1,130,12,212,0.015625
1056,BHVE_group7_3.png,104,228,86,158,0.015625
1057,BHVE_group7_3.png,272,335,309,330,0.015625
1058,BHVE_group7_3.png,29,179,19,183,0.015625
1059,BHVE_group7_3.png,305,329,312,330,0.015625
1060,BHVE_group7_3.png,0,27,314,330,0.01171875
1061,BHVE_group7_3.png,286,331,297,332,0.01171875
1062,BHVE_group7_3.png,-3,49,314,331,0.01171875
1063,BHVE_group7_3.png,98,149,57,168,0.01171875
1064,BHVE_group7_3.png,-1,33,325,332,0.01171875
1065,BHVE_group7_3.png,314,331,309,332,0.01171875
1066,BHVE_group7_3.png,61,167,59,171,0.01171875
1067,BHVE_group7_3.png,321,330,295,333,0.01171875
1068,BHVE_group7_3.png,111,144,60,119,0.01171875
1069,BHVE_group7_3.png,20,90,326,330,0.01171875
1070,BHVE_group7_3.png,26,297,197,336,0.0078125
1071,BHVE_group7_3.png,248,364,281,347,0.0078125
1072,BHVE_group7_3.png,311,329,129,239,0.0078125
1073,BHVE_group7_3.png,3,62,0,27,0.0078125
1074,BHVE_group7_3.png,281,333,120,268,0.0078125
1075,CTRL_group6_1.png,7,133,86,135,0.02734375
1076,CTRL_group6_1.png,2,43,36,52,0.015625
1077,CTRL_group6_1.png,0,55,23,140,0.015625
1078,CTRL_group6_1.png,290,334,326,334,0.015625
1079,CTRL_group6_1.png,307,330,314,334,0.015625
1080,CTRL_group6_1.png,308,330,137,242,0.015625
1081,CTRL_group6_1.png,7,48,1,6,0.01171875
1082,CTRL_group6_1.png,0,26,312,334,0.01171875
1083,CTRL_group6_1.png,292,328,137,253,0.01171875
1084,CTRL_group6_1.png,0,44,328,334,0.01171875
1085,CTRL_group6_1.png,286,331,314,335,0.01171875
1086,CTRL_group6_1.png,261,324,329,335,0.01171875
1087,CTRL_group6_1.png,0,107,40,137,0.01171875
1088,CTRL_group6_1.png,299,333,104,239,0.01171875
1089,CTRL_group6_1.png,-1,29,328,337,0.01171875
1090,CTRL_group6_1.png,0,18,273,339,0.0078125
1091,CTRL_group6_1.png,73,104,153,235,0.0078125
1092,CTRL_group6_1.png,305,329,280,337,0.0078125
1093,CTRL_group6_1.png,324,329,23,80,0.0078125
1094,CTRL_group6_1.png,324,329,55,118,0.0078125
1095,CTRL_group6_1.png,324,329,1,42,0.0078125
1096,CTRL_group6_1.png,321,330,298,339,0.0078125
1097,CTRL_group6_1.png,-8,80,83,152,0.0078125
1098,CTRL_group6_1.png,0,91,303,333,0.0078125
1099,CTRL_group6_1.png,67,121,328,334,0.0078125
1100,CTRL_group5_4.png,64,140,123,186,0.89453125
1101,CTRL_group5_4.png,73,144,134,250,0.0546875
1102,CTRL_group5_4.png,72,162,152,312,0.0234375
1103,CTRL_group5_4.png,60,98,128,187,0.0234375
1104,CTRL_group5_4.png,69,138,121,156,0.0234375
1105,CTRL_group5_4.png,302,322,301,318,0.0234375
1106,CTRL_group5_4.png,82,173,115,179,0.01953125
1107,CTRL_group5_4.png,83,142,174,291,0.01953125
1108,CTRL_group5_4.png,44,140,118,289,0.01953125
1109,CTRL_group5_4.png,296,326,311,320,0.01953125
1110,CTRL_group5_4.png,70,165,135,204,0.015625
1111,CTRL_group5_4.png,2,59,314,319,0.015625
1112,CTRL_group5_4.png,315,322,285,322,0.015625
1113,CTRL_group5_4.png,-1,31,315,321,0.01171875
1114,CTRL_group5_4.png,0,24,302,319,0.01171875
1115,CTRL_group5_4.png,308,327,306,324,0.01171875
1116,CTRL_group5_4.png,316,322,264,317,0.01171875
1117,CTRL_group5_4.png,155,176,231,267,0.01171875
1118,CTRL_group5_4.png,2,45,279,319,0.01171875
1119,CTRL_group5_4.png,7,83,298,319,0.01171875
1120,CTRL_group5_4.png,70,143,96,169,0.01171875
1121,CTRL_group5_4.png,273,327,312,320,0.01171875
1122,CTRL_group5_4.png,276,323,301,319,0.01171875
1123,CTRL_group5_4.png,0,24,255,320,0.01171875
1124,CTRL_group5_4.png,-1,51,302,320,0.01171875
1125,BHVE_group9_1.png,59,309,143,306,0.03515625
1126,BHVE_group9_1.png,10,248,11,329,0.0234375
1127,BHVE_group9_1.png,284,328,317,324,0.01953125
1128,BHVE_group9_1.png,-2,29,319,326,0.015625
1129,BHVE_group9_1.png,268,324,3,41,0.015625
1130,BHVE_group9_1.png,1,56,319,324,0.015625
1131,BHVE_group9_1.png,265,327,303,323,0.01171875
1132,BHVE_group9_1.png,-33,189,142,374,0.01171875
1133,BHVE_group9_1.png,299,322,305,324,0.01171875
1134,BHVE_group9_1.png,7,124,92,302,0.01171875
1135,BHVE_group9_1.png,255,321,319,324,0.01171875
1136,BHVE_group9_1.png,307,325,303,326,0.0078125
1137,BHVE_group9_1.png,241,361,278,341,0.0078125
1138,BHVE_group9_1.png,268,329,314,325,0.0078125
1139,BHVE_group9_1.png,-27,86,139,368,0.0078125
1140,BHVE_group9_1.png,1,51,84,274,0.0078125
1141,BHVE_group9_1.png,84,216,155,243,0.0078125
1142,BHVE_group9_1.png,185,314,17,236,0.0078125
1143,BHVE_group9_1.png,181,208,145,155,0.0078125
1144,BHVE_group9_1.png,313,322,287,328,0.0078125
1145,BHVE_group9_1.png,306,329,311,329,0.0078125
1146,BHVE_group9_1.png,93,340,45,364,0.0078125
1147,BHVE_group9_1.png,70,259,279,323,0.0078125
1148,BHVE_group9_1.png,170,178,146,155,0.0078125
1149,BHVE_group9_1.png,-18,376,-130,428,0.0078125
1150,BHVE_group8_2.png,74,132,37,189,0.1171875
1151,BHVE_group8_2.png,2,36,27,78,0.03515625
1152,BHVE_group8_2.png,3,53,320,327,0.02734375
1153,BHVE_group8_2.png,0,23,306,327,0.02734375
1154,BHVE_group8_2.png,0,11,293,324,0.02734375
1155,BHVE_group8_2.png,10,78,322,327,0.01953125
1156,BHVE_group8_2.png,262,323,70,210,0.01953125
1157,BHVE_group8_2.png,6,111,10,179,0.01953125
1158,BHVE_group8_2.png,4,102,7,89,0.01953125
1159,BHVE_group8_2.png,1,27,291,327,0.015625
1160,BHVE_group8_2.png,0,45,306,327,0.015625
1161,BHVE_group8_2.png,303,324,118,220,0.015625
1162,BHVE_group8_2.png,-2,9,302,327,0.015625
1163,BHVE_group8_2.png,3,74,318,329,0.01171875
1164,BHVE_group8_2.png,200,326,9,220,0.01171875
1165,BHVE_group8_2.png,4,70,293,327,0.01171875
1166,BHVE_group8_2.png,287,330,319,328,0.01171875
1167,BHVE_group8_2.png,-2,24,320,330,0.01171875
1168,BHVE_group8_2.png,9,124,0,44,0.01171875
1169,BHVE_group8_2.png,0,17,271,331,0.01171875
1170,BHVE_group8_2.png,74,179,25,197,0.01171875
1171,BHVE_group8_2.png,0,6,265,316,0.0078125
1172,BHVE_group8_2.png,293,330,75,212,0.0078125
1173,BHVE_group8_2.png,48,119,28,158,0.0078125
1174,BHVE_group8_2.png,309,327,303,330,0.0078125
1175,CTRL_group3_3.png,277,313,253,319,0.8671875
1176,CTRL_group3_3.png,156,313,15,172,0.22265625
1177,CTRL_group3_3.png,29,258,3,295,0.0234375
1178,CTRL_group3_3.png,264,311,283,328,0.01953125
1179,CTRL_group3_3.png,283,324,268,337,0.01953125
1180,CTRL_group3_3.png,161,393,-45,196,0.01953125
1181,CTRL_group3_3.png,-6,152,14,322,0.01953125
1182,CTRL_group3_3.png,-2,92,21,279,0.015625
1183,CTRL_group3_3.png,229,286,315,319,0.015625
1184,CTRL_group3_3.png,3,70,315,319,0.015625
1185,CTRL_group3_3.png,192,345,-7,148,0.015625
1186,CTRL_group3_3.png,169,255,38,170,0.015625
1187,CTRL_group3_3.png,252,307,314,319,0.015625
1188,CTRL_group3_3.png,281,311,308,322,0.015625
1189,CTRL_group3_3.png,276,318,248,289,0.015625
1190,CTRL_group3_3.png,252,306,261,331,0.01171875
1191,CTRL_group3_3.png,0,36,19,69,0.01171875
1192,CTRL_group3_3.png,309,314,233,289,0.01171875
1193,CTRL_group3_3.png,208,301,305,322,0.01171875
1194,CTRL_group3_3.png,275,323,243,269,0.01171875
1195,CTRL_group3_3.png,310,314,215,271,0.01171875
1196,CTRL_group3_3.png,159,215,31,147,0.01171875
1197,CTRL_group3_3.png,290,311,268,318,0.01171875
1198,CTRL_group3_3.png,127,349,-3,274,0.01171875
1199,CTRL_group3_3.png,273,314,226,303,0.01171875
1200,CTRL_group8_3.png,85,198,78,206,0.07421875
1201,CTRL_group8_3.png,5,298,203,313,0.03515625
1202,CTRL_group8_3.png,0,42,311,317,0.01953125
1203,CTRL_group8_3.png,244,307,311,317,0.015625
1204,CTRL_group8_3.png,28,171,63,213,0.01171875
1205,CTRL_group8_3.png,255,322,296,317,0.01171875
1206,CTRL_group8_3.png,160,279,11,221,0.01171875
1207,CTRL_group8_3.png,281,326,310,317,0.01171875
1208,CTRL_group8_3.png,244,300,0,30,0.01171875
1209,CTRL_group8_3.png,71,310,98,325,0.01171875
1210,CTRL_group8_3.png,298,319,299,317,0.01171875
1211,CTRL_group8_3.png,240,313,307,318,0.01171875
1212,CTRL_group8_3.png,1,27,300,317,0.01171875
1213,CTRL_group8_3.png,2,34,54,103,0.0078125
1214,CTRL_group8_3.png,24,254,139,250,0.0078125
1215,CTRL_group8_3.png,-2,91,38,255,0.0078125
1216,CTRL_group8_3.png,22,79,311,317,0.0078125
1217,CTRL_group8_3.png,-2,6,299,318,0.0078125
1218,CTRL_group8_3.png,0,22,308,319,0.0078125
1219,CTRL_group8_3.png,89,140,311,317,0.0078125
1220,CTRL_group8_3.png,89,279,29,163,0.0078125
1221,CTRL_group8_3.png,-1,26,30,89,0.0078125
1222,CTRL_group8_3.png,37,71,157,203,0.0078125
1223,CTRL_group8_3.png,143,206,100,202,0.0078125
1224,CTRL_group8_3.png,128,285,68,260,0.0078125
1225,CTRL_group2_3.png,108,282,130,178,0.03515625
1226,CTRL_group2_3.png,0,128,46,308,0.03515625
1227,CTRL_group2_3.png,1,59,323,328,0.0234375
1228,CTRL_group2_3.png,281,322,75,224,0.01953125
1229,CTRL_group2_3.png,274,326,307,329,0.015625
1230,CTRL_group2_3.png,19,265,56,335,0.015625
1231,CTRL_group2_3.png,282,326,320,328,0.015625
1232,CTRL_group2_3.png,-2,32,323,330,0.01171875
1233,CTRL_group2_3.png,300,320,123,246,0.01171875
1234,CTRL_group2_3.png,18,84,323,328,0.01171875
1235,CTRL_group2_3.png,0,11,9,34,0.01171875
1236,CTRL_group2_3.png,316,321,153,228,0.01171875
1237,CTRL_group2_3.png,295,321,310,328,0.01171875
1238,CTRL_group2_3.png,0,39,5,43,0.01171875
1239,CTRL_group2_3.png,315,321,45,105,0.0078125
1240,CTRL_group2_3.png,180,275,136,180,0.0078125
1241,CTRL_group2_3.png,317,321,253,318,0.0078125
1242,CTRL_group2_3.png,239,305,92,191,0.0078125
1243,CTRL_group2_3.png,-34,187,-36,290,0.0078125
1244,CTRL_group2_3.png,301,320,68,183,0.0078125
1245,CTRL_group2_3.png,312,323,132,232,0.0078125
1246,CTRL_group2_3.png,278,326,120,265,0.0078125
1247,CTRL_group2_3.png,0,26,313,328,0.0078125
1248,CTRL_group2_3.png,315,321,269,328,0.0078125
1249,CTRL_group2_3.png,257,315,322,328,0.0078125
1250,CTRL_group8_2.png,102,163,236,320,0.02734375
1251,CTRL_group8_2.png,10,93,26,241,0.01953125
1252,CTRL_group8_2.png,-1,31,312,319,0.015625
1253,CTRL_group8_2.png,-2,26,30,89,0.01171875
1254,CTRL_group8_2.png,52,96,71,235,0.01171875
1255,CTRL_group8_2.png,1,34,54,104,0.01171875
1256,CTRL_group8_2.png,117,208,233,317,0.01171875
1257,CTRL_group8_2.png,0,60,57,249,0.0078125
1258,CTRL_group8_2.png,225,310,298,318,0.0078125
1259,CTRL_group8_2.png,183,241,312,317,0.0078125
1260,CTRL_group8_2.png,144,324,8,311,0.0078125
1261,CTRL_group8_2.png,236,300,310,317,0.0078125
1262,CTRL_group8_2.png,258,315,0,30,0.0078125
1263,CTRL_group8_2.png,271,322,310,318,0.0078125
1264,CTRL_group8_2.png,45,103,311,317,0.0078125
1265,CTRL_group8_2.png,80,133,312,317,0.0078125
1266,CTRL_group8_2.png,0,42,46,185,0.0078125
1267,CTRL_group8_2.png,160,186,135,210,0.0078125
1268,CTRL_group8_2.png,-3,5,300,318,0.0078125
1269,CTRL_group8_2.png,147,220,313,317,0.0078125
1270,CTRL_group8_2.png,1,28,59,89,0.0078125
1271,CTRL_group8_2.png,1,36,13,74,0.0078125
1272,CTRL_group8_2.png,2,58,312,317,0.0078125
1273,CTRL_group8_2.png,-15,156,229,347,0.0078125
1274,CTRL_group8_2.png,41,290,-56,312,0.0078125
1275,CTRL_group8_1.png,2,310,133,312,0.1328125
1276,CTRL_group8_1.png,60,222,86,138,0.0703125
1277,CTRL_group8_1.png,245,304,310,317,0.02734375
1278,CTRL_group8_1.png,281,324,310,317,0.01953125
1279,CTRL_group8_1.png,258,323,298,317,0.01953125
1280,CTRL_group8_1.png,248,317,307,318,0.015625
1281,CTRL_group8_1.png,-19,160,133,326,0.015625
1282,CTRL_group8_1.png,0,42,312,317,0.015625
1283,CTRL_group8_1.png,298,319,298,317,0.015625
1284,CTRL_group8_1.png,-1,28,312,319,0.015625
1285,CTRL_group8_1.png,43,315,42,167,0.01171875
1286,CTRL_group8_1.png,1,25,301,317,0.01171875
1287,CTRL_group8_1.png,-43,228,190,355,0.01171875
1288,CTRL_group8_1.png,-2,30,47,96,0.01171875
1289,CTRL_group8_1.png,66,350,50,268,0.01171875
1290,CTRL_group8_1.png,223,274,309,317,0.01171875
1291,CTRL_group8_1.png,0,14,304,317,0.01171875
1292,CTRL_group8_1.png,8,212,80,165,0.01171875
1293,CTRL_group8_1.png,163,221,96,140,0.0078125
1294,CTRL_group8_1.png,0,35,52,80,0.0078125
1295,CTRL_group8_1.png,4,99,65,277,0.0078125
1296,CTRL_group8_1.png,1,41,46,170,0.0078125
1297,CTRL_group8_1.png,226,283,301,317,0.0078125
1298,CTRL_group8_1.png,-2,6,300,317,0.0078125
1299,CTRL_group8_1.png,-13,96,275,328,0.0078125
1300,CTRL_group1_2.png,12,298,166,305,0.015625
1301,CTRL_group1_2.png,18,284,27,317,0.015625
1302,CTRL_group1_2.png,0,105,0,20,0.01171875
1303,CTRL_group1_2.png,155,316,4,212,0.01171875
1304,CTRL_group1_2.png,168,179,142,156,0.01171875
1305,CTRL_group1_2.png,70,209,198,236,0.0078125
1306,CTRL_group1_2.png,74,320,-2,101,0.0078125
1307,CTRL_group1_2.png,254,306,315,322,0.0078125
1308,CTRL_group1_2.png,120,174,316,321,0.0078125
1309,CTRL_group1_2.png,-9,88,279,334,0.0078125
1310,CTRL_group1_2.png,0,5,68,117,0.0078125
1311,CTRL_group1_2.png,37,371,-11,152,0.0078125
1312,CTRL_group1_2.png,0,6,5,48,0.0078125
1313,CTRL_group1_2.png,-3,83,26,224,0.0078125
1314,CTRL_group1_2.png,1,45,61,235,0.0078125
1315,CTRL_group1_2.png,7,234,182,249,0.0078125
1316,CTRL_group1_2.png,229,290,317,321,0.0078125
1317,CTRL_group1_2.png,-59,304,188,372,0.0078125
1318,CTRL_group1_2.png,-17,352,-107,420,0.0078125
1319,CTRL_group1_2.png,0,14,306,322,0.0078125
1320,CTRL_group1_2.png,196,318,77,316,0.0078125
1321,CTRL_group1_2.png,104,325,-50,309,0.0078125
1322,CTRL_group1_2.png,0,40,316,322,0.0078125
1323,CTRL_group1_2.png,0,121,1,38,0.0078125
1324,CTRL_group1_2.png,-15,193,214,347,0.0078125
1325,CTRL_group8_4.png,89,154,20,157,0.18359375
1326,CTRL_group8_4.png,1,303,135,307,0.1328125
1327,CTRL_group8_4.png,113,246,7,162,0.03125
1328,CTRL_group8_4.png,16,220,24,310,0.01953125
1329,CTRL_group8_4.png,45,144,12,168,0.015625
1330,CTRL_group8_4.png,0,34,53,90,0.015625
1331,CTRL_group8_4.png,0,42,311,317,0.015625
1332,CTRL_group8_4.png,34,68,158,202,0.015625
1333,CTRL_group8_4.png,82,318,-33,218,0.015625
1334,CTRL_group8_4.png,-16,171,145,319,0.015625
1335,CTRL_group8_4.png,96,193,83,154,0.01171875
1336,CTRL_group8_4.png,2,33,59,115,0.01171875
1337,CTRL_group8_4.png,1,27,300,317,0.01171875
1338,CTRL_group8_4.png,-2,31,34,83,0.01171875
1339,CTRL_group8_4.png,159,185,131,212,0.01171875
1340,CTRL_group8_4.png,-61,288,170,368,0.01171875
1341,CTRL_group8_4.png,281,326,310,317,0.01171875
1342,CTRL_group8_4.png,57,190,20,141,0.01171875
1343,CTRL_group8_4.png,237,298,310,317,0.01171875
1344,CTRL_group8_4.png,258,322,295,317,0.0078125
1345,CTRL_group8_4.png,3,77,0,235,0.0078125
1346,CTRL_group8_4.png,67,154,-23,123,0.0078125
1347,CTRL_group8_4.png,0,42,48,171,0.0078125
1348,CTRL_group8_4.png,-13,93,275,330,0.0078125
1349,CTRL_group8_4.png,68,168,43,192,0.0078125
1350,BHVE_group2_1.png,0,21,258,347,0.0703125
1351,BHVE_group2_1.png,5,131,59,332,0.03515625
1352,BHVE_group2_1.png,-2,15,282,344,0.03125
1353,BHVE_group2_1.png,1,76,19,43,0.03125
1354,BHVE_group2_1.png,108,278,128,251,0.03125
1355,BHVE_group2_1.png,3,57,340,346,0.02734375
1356,BHVE_group2_1.png,0,44,327,347,0.0234375
1357,BHVE_group2_1.png,1,38,303,346,0.01953125
1358,BHVE_group2_1.png,21,93,342,346,0.01953125
1359,BHVE_group2_1.png,0,23,324,347,0.01953125
1360,BHVE_group2_1.png,-1,11,304,343,0.01953125
1361,BHVE_group2_1.png,316,337,326,345,0.01953125
1362,BHVE_group2_1.png,297,342,338,346,0.01953125
1363,BHVE_group2_1.png,0,8,273,340,0.015625
1364,BHVE_group2_1.png,0,6,183,217,0.015625
1365,BHVE_group2_1.png,316,338,144,243,0.015625
1366,BHVE_group2_1.png,293,338,66,237,0.015625
1367,BHVE_group2_1.png,-1,30,231,354,0.015625
1368,BHVE_group2_1.png,19,120,327,346,0.015625
1369,BHVE_group2_1.png,51,111,342,346,0.015625
1370,BHVE_group2_1.png,179,290,120,235,0.015625
1371,BHVE_group2_1.png,-3,27,340,349,0.015625
1372,BHVE_group2_1.png,291,335,162,244,0.01171875
1373,BHVE_group2_1.png,180,327,61,243,0.01171875
1374,BHVE_group2_1.png,-3,9,317,345,0.01171875
1375,CTRL_group7_4.png,6,50,33,88,0.0390625
1376,CTRL_group7_4.png,263,327,296,317,0.01953125
1377,CTRL_group7_4.png,2,56,312,317,0.01953125
1378,CTRL_group7_4.png,299,323,298,317,0.01953125
1379,CTRL_group7_4.png,0,21,263,317,0.01953125
1380,CTRL_group7_4.png,308,325,295,319,0.015625
1381,CTRL_group7_4.png,3,47,30,65,0.015625
1382,CTRL_group7_4.png,0,24,298,317,0.015625
1383,CTRL_group7_4.png,0,7,261,315,0.015625
1384,CTRL_group7_4.png,283,327,308,317,0.015625
1385,CTRL_group7_4.png,0,10,282,315,0.015625
1386,CTRL_group7_4.png,19,88,313,317,0.01171875
1387,CTRL_group7_4.png,0,47,300,318,0.01171875
1388,CTRL_group7_4.png,0,38,283,318,0.01171875
1389,CTRL_group7_4.png,315,324,281,320,0.01171875
1390,CTRL_group7_4.png,34,328,4,94,0.01171875
1391,CTRL_group7_4.png,15,85,26,97,0.01171875
1392,CTRL_group7_4.png,12,186,3,324,0.01171875
1393,CTRL_group7_4.png,-2,29,312,320,0.01171875
1394,CTRL_group7_4.png,0,11,250,316,0.01171875
1395,CTRL_group7_4.png,274,325,107,279,0.0078125
1396,CTRL_group7_4.png,58,313,-78,303,0.0078125
1397,CTRL_group7_4.png,129,192,153,272,0.0078125
1398,CTRL_group7_4.png,0,203,12,110,0.0078125
1399,CTRL_group7_4.png,-2,97,11,239,0.0078125
1400,CTRL_group5_1.png,298,322,301,319,0.0234375
1401,CTRL_group5_1.png,308,324,298,321,0.01953125
1402,CTRL_group5_1.png,3,54,112,289,0.01953125
1403,CTRL_group5_1.png,3,57,314,319,0.015625
1404,CTRL_group5_1.png,314,323,283,322,0.015625
1405,CTRL_group5_1.png,122,147,201,269,0.015625
1406,CTRL_group5_1.png,282,325,310,319,0.015625
1407,CTRL_group5_1.png,306,330,310,323,0.01171875
1408,CTRL_group5_1.png,18,272,4,101,0.01171875
1409,CTRL_group5_1.png,315,322,264,316,0.01171875
1410,CTRL_group5_1.png,-1,30,314,321,0.01171875
1411,CTRL_group5_1.png,275,323,301,319,0.01171875
1412,CTRL_group5_1.png,0,62,296,319,0.0078125
1413,CTRL_group5_1.png,317,322,150,225,0.0078125
1414,CTRL_group5_1.png,146,172,197,268,0.0078125
1415,CTRL_group5_1.png,36,302,73,345,0.0078125
1416,CTRL_group5_1.png,0,62,310,321,0.0078125
1417,CTRL_group5_1.png,278,322,281,319,0.0078125
1418,CTRL_group5_1.png,2,48,278,320,0.0078125
1419,CTRL_group5_1.png,1,30,41,92,0.0078125
1420,CTRL_group5_1.png,135,162,199,273,0.0078125
1421,CTRL_group5_1.png,316,322,249,301,0.0078125
1422,CTRL_group5_1.png,294,322,266,320,0.0078125
1423,CTRL_group5_1.png,17,334,-67,389,0.0078125
1424,CTRL_group5_1.png,248,309,313,319,0.0078125
1425,BHVE_group1_3.png,300,328,101,215,0.03125
1426,BHVE_group1_3.png,309,330,131,208,0.02734375
1427,BHVE_group1_3.png,287,331,53,213,0.01953125
1428,BHVE_group1_3.png,14,171,6,321,0.01953125
1429,BHVE_group1_3.png,7,70,321,325,0.015625
1430,BHVE_group1_3.png,7,117,76,296,0.015625
1431,BHVE_group1_3.png,288,334,318,326,0.015625
1432,BHVE_group1_3.png,2,61,17,112,0.01171875
1433,BHVE_group1_3.png,273,333,300,324,0.01171875
1434,BHVE_group1_3.png,6,143,4,195,0.01171875
1435,BHVE_group1_3.png,255,314,320,325,0.01171875
1436,BHVE_group1_3.png,305,329,306,325,0.01171875
1437,BHVE_group1_3.png,264,329,132,229,0.01171875
1438,BHVE_group1_3.png,321,329,152,215,0.01171875
1439,BHVE_group1_3.png,313,335,312,331,0.0078125
1440,BHVE_group1_3.png,323,329,65,116,0.0078125
1441,BHVE_group1_3.png,302,329,273,326,0.0078125
1442,BHVE_group1_3.png,276,328,282,323,0.0078125
1443,BHVE_group1_3.png,5,181,6,114,0.0078125
1444,BHVE_group1_3.png,3,76,318,327,0.0078125
1445,BHVE_group1_3.png,222,284,320,325,0.0078125
1446,BHVE_group1_3.png,61,251,103,300,0.0078125
1447,BHVE_group1_3.png,323,329,1,56,0.0078125
1448,BHVE_group1_3.png,17,36,1,5,0.0078125
1449,BHVE_group1_3.png,10,27,1,5,0.0078125
